Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,ind,Продукт,Технология,inflation
НПК Протэкт,Переславль-Залесский,"НПК ПРОТЭКТ, ООО",Ярославская область,"Производство пластмассовых плит, полос, труб и профилей",,,Средние предприятия,204.0,754662.0,752058.0,,39121.0,39882.0,149536.0,148332.0,121780.0,272577.0,312459.0,,107198.0,312459.0,217033.0,148332.0,164127.0,737443.0,589078.0,78424.0,30377.0,18151.0,2604.0,572.0,20657.0,101546.0,18282.0,1.1381,0.0008,0.0537,2017,22.21,22.0,stroitelstvo,,,2.52
НПК Протэкт,Переславль-Залесский,"НПК ПРОТЭКТ, ООО",Ярославская область,"Производство пластмассовых плит, полос, труб и профилей",,,Средние предприятия,202.0,669597.0,658125.0,,26601.0,31466.0,134598.0,123867.0,95783.0,266682.0,298148.0,100000.0,35595.0,298148.0,194485.0,123867.0,174281.0,655544.0,491577.0,79818.0,35996.0,14968.0,11472.0,8535.0,26369.0,110782.0,14494.0,1.7617,0.013,0.0735,2018,22.21,22.0,stroitelstvo,,,4.27
НПК Протэкт,Переславль-Залесский,"НПК ПРОТЭКТ, ООО",Ярославская область,"Производство пластмассовых плит, полос, труб и профилей",,,Средние предприятия,186.0,677290.0,664538.0,169.0,14822.0,20248.0,144725.0,133172.0,102509.0,285542.0,305790.0,32900.0,100186.0,305790.0,212806.0,133172.0,172618.0,645333.0,493054.0,67391.0,35081.0,11356.0,12752.0,9305.0,24065.0,106761.0,11241.0,2.1191,0.0144,0.0772,2019,22.21,22.0,stroitelstvo,,,3.05
НПК Протэкт,Переславль-Залесский,"НПК ПРОТЭКТ, ООО",Ярославская область,"Производство пластмассовых плит, полос, труб и профилей",,,Средние предприятия,197.0,732414.0,694564.0,191.0,11853.0,16398.0,126702.0,116129.0,141846.0,269193.0,285591.0,1000.0,150408.0,285591.0,253259.0,116129.0,169462.0,677894.0,486017.0,70557.0,30651.0,9055.0,37850.0,29207.0,46766.0,108102.0,8773.0,5.1647,0.0431,0.1338,2020,22.21,22.0,stroitelstvo,1С:ERP Управление предприятием 2,"ERP,SaaS",4.91
НПК Протэкт,Переславль-Залесский,"НПК ПРОТЭКТ, ООО",Ярославская область,"Производство пластмассовых плит, полос, труб и профилей",,,Средние предприятия,229.0,913301.0,757157.0,178.0,74073.0,77510.0,234172.0,180830.0,112965.0,365506.0,443016.0,46294.0,179587.0,443016.0,319060.0,180830.0,262186.0,901464.0,603530.0,81504.0,33438.0,10389.0,156144.0,117974.0,165416.0,135081.0,10289.0,15.9222,0.1309,0.203,2021,22.21,22.0,stroitelstvo,,,8.39
НПК Протэкт,Переславль-Залесский,"НПК ПРОТЭКТ, ООО",Ярославская область,"Производство пластмассовых плит, полос, труб и профилей",,,Средние предприятия,214.0,998553.0,839750.0,143.0,266248.0,310069.0,175271.0,239089.0,122161.0,318619.0,628688.0,,117822.0,628688.0,207433.0,239089.0,389599.0,988004.0,650000.0,86034.0,37766.0,37312.0,158803.0,122943.0,194483.0,148719.0,18095.0,5.2123,0.1244,0.2168,2022,22.21,22.0,stroitelstvo,,,11.92
НПК Протэкт,Переславль-Залесский,"НПК ПРОТЭКТ, ООО",Ярославская область,"Производство пластмассовых плит, полос, труб и профилей",,,Средние предприятия,216.0,1032616.0,829432.0,108.0,221609.0,254450.0,230562.0,293548.0,139192.0,389880.0,644330.0,,136737.0,644330.0,287082.0,293548.0,350782.0,1023048.0,652132.0,91976.0,45409.0,11608.0,203184.0,158529.0,213395.0,207943.0,11799.0,18.3834,0.155,0.2283,2023,22.21,22.0,stroitelstvo,,,7.42
НПН,Нижний Новгород,"НПН, ООО",Нижегородская область,"Торговля автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,77.0,1491373.0,1479903.0,,1083.0,1083.0,255866.0,17574.0,450339.0,709131.0,710214.0,,28241.0,710214.0,67061.0,17574.0,692640.0,1470116.0,1341548.0,79089.0,18986.0,2035.0,11470.0,9981.0,13505.0,9484.0,2129.0,6.6364,0.0068,0.0207,2017,45.3,45.0,torgovlya,,,2.52
НПН,Нижний Новгород,"НПН, ООО",Нижегородская область,"Торговля автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,77.0,1733341.0,1716696.0,,109.0,109.0,348445.0,32511.0,395113.0,746567.0,746675.0,,34259.0,746675.0,78379.0,32511.0,714164.0,1699030.0,1531726.0,117779.0,37.0,4128.0,16417.0,14937.0,20498.0,14158.0,3217.0,4.9656,0.0088,0.0291,2018,45.3,45.0,torgovlya,1С:Центр спутникового мониторинга ГЛОНАСС/GPS,"Логистическая информационная система,Системы безопасности и контроля автотранспорта,Системы управления автохозяйством (FMS),Спутниковая связь и навигация",4.27
НПН,Нижний Новгород,"НПН, ООО",Нижегородская область,"Торговля автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,77.0,1733341.0,1716696.0,,109.0,109.0,348445.0,32511.0,395113.0,746567.0,746675.0,,34259.0,746675.0,78379.0,32511.0,714164.0,1699030.0,1531726.0,117779.0,37.0,4128.0,16417.0,14937.0,20498.0,14158.0,3217.0,4.9656,0.0088,0.0291,2018,45.3,45.0,torgovlya,1С:TMS Логистика. TMS Управление транспортом и перевозками,"SaaS,TMS - Управление транспортом",4.27
НПН,Нижний Новгород,"НПН, ООО",Нижегородская область,"Торговля автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,79.0,1485650.0,1477786.0,,,,535786.0,55976.0,431287.0,969716.0,969716.0,,68728.0,969716.0,198571.0,55976.0,913740.0,1425092.0,1252664.0,101244.0,,3759.0,7864.0,6254.0,11623.0,15232.0,3745.0,3.092,0.0044,0.05,2019,45.3,45.0,torgovlya,,,3.05
НПН,Нижний Новгород,"НПН, ООО",Нижегородская область,"Торговля автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,71.0,1493570.0,1483164.0,,5689.0,5689.0,586667.0,65023.0,386204.0,980373.0,986062.0,,134315.0,986062.0,197109.0,65022.0,921039.0,1409968.0,1309891.0,91221.0,,5798.0,10406.0,9047.0,16204.0,15812.0,3557.0,2.7948,0.0064,0.0063,2020,45.3,45.0,torgovlya,,,4.91
НПН,Нижний Новгород,"НПН, ООО",Нижегородская область,"Торговля автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,62.0,1562548.0,1554947.0,,4531.0,4531.0,714906.0,71285.0,274529.0,1023954.0,1028485.0,,164328.0,1028485.0,212428.0,71285.0,957200.0,1480897.0,1423602.0,116185.0,,7049.0,7601.0,6263.0,14650.0,14169.0,4955.0,2.0783,0.0042,-0.0398,2021,45.3,45.0,torgovlya,,,8.39
НПН,Нижний Новгород,"НПН, ООО",Нижегородская область,"Торговля автомобильными деталями, узлами и принадлежностями",,,Средние предприятия,60.0,1961318.0,1954937.0,,3291.0,3291.0,725489.0,84240.0,341230.0,1149243.0,1152534.0,95800.0,65301.0,1152534.0,166371.0,84240.0,1068294.0,1949590.0,1827692.0,104279.0,,15679.0,6381.0,4942.0,22060.0,10713.0,4834.0,1.407,0.0025,0.009,2022,45.3,45.0,torgovlya,,,11.92
НПО ХС Машиностроение,Москва,"НПО ХС МАШИНОСТРОЕНИЕ, ООО",Москва,"Строительство кораблей, судов и плавучих конструкций",,,Малые предприятия,31.0,39658.0,39329.0,,1173.0,3718.0,23385.0,-1537.0,69421.0,97623.0,101341.0,7115.0,,101341.0,425.0,-1537.0,102878.0,39491.0,19810.0,,18647.0,,329.0,343.0,329.0,21393.0,16.0,,0.0087,0.0262,2018,30.11,30.0,transport,,,4.27
НПО ХС Машиностроение,Москва,"НПО ХС МАШИНОСТРОЕНИЕ, ООО",Москва,"Строительство кораблей, судов и плавучих конструкций",,,Малые предприятия,40.0,258214.0,214496.0,,3315.0,3315.0,22007.0,29123.0,31430.0,71994.0,75309.0,,,75309.0,11648.0,29123.0,46186.0,257996.0,151712.0,,60415.0,,43718.0,34683.0,43718.0,27350.0,1125.0,,0.1344,0.1778,2019,30.11,30.0,transport,,,3.05
НПО ХС Машиностроение,Москва,"НПО ХС МАШИНОСТРОЕНИЕ, ООО",Москва,"Строительство кораблей, судов и плавучих конструкций",,,Малые предприятия,72.0,163153.0,129466.0,,11189.0,11189.0,45794.0,36900.0,40495.0,93869.0,105058.0,23031.0,490.0,105058.0,54259.0,36900.0,68158.0,160328.0,43399.0,,79966.0,,33687.0,28301.0,33687.0,63371.0,340.0,,0.1765,0.2305,2020,30.11,30.0,transport,"ELMA BPM Suite,ELMA ECM+","BPM,SaaS,СЭД",4.91
НПО ХС Машиностроение,Москва,"НПО ХС МАШИНОСТРОЕНИЕ, ООО",Москва,"Строительство кораблей, судов и плавучих конструкций",,,Малые предприятия,104.0,208563.0,206851.0,,14213.0,14213.0,111828.0,37537.0,56816.0,298497.0,312710.0,32707.0,,312710.0,56369.0,37537.0,275173.0,208419.0,122209.0,,79676.0,3508.0,1712.0,637.0,5076.0,95127.0,2286.0,1.447,0.0031,0.0314,2021,30.11,30.0,transport,,,8.39
НПО ХС Машиностроение,Москва,"НПО ХС МАШИНОСТРОЕНИЕ, ООО",Москва,"Строительство кораблей, судов и плавучих конструкций",,,Малые предприятия,147.0,422837.0,347676.0,171.0,30185.0,30356.0,257978.0,65669.0,156241.0,515287.0,545643.0,66179.0,8.0,545643.0,58697.0,65669.0,479974.0,417159.0,169235.0,,142382.0,6230.0,75161.0,58312.0,81391.0,209590.0,6134.0,13.0644,0.1398,0.253,2022,30.11,30.0,transport,,,11.92
НПО ХС Машиностроение,Москва,"НПО ХС МАШИНОСТРОЕНИЕ, ООО",Москва,"Строительство кораблей, судов и плавучих конструкций",11881037.0,,Малые предприятия,208.0,507567.0,503156.0,1291.0,29127.0,30418.0,440000.0,93449.0,110500.0,757531.0,787949.0,2669.0,266065.0,787949.0,198582.0,93449.0,694500.0,317377.0,173366.0,3.0,143912.0,17504.0,4411.0,886.0,21424.0,264297.0,9331.0,1.2239,0.0028,0.0003,2023,30.11,30.0,transport,,,7.42
НПТ Климатика,Подольск,"НПТ КЛИМАТИКА, ООО",Московская область,Производство промышленного холодильного и вентиляционного оборудования,17899.3,,Средние предприятия,171.0,1259584.0,1240679.0,,15803.0,10601.0,255095.0,38655.0,180315.0,441969.0,452570.0,,195000.0,452570.0,223783.0,38655.0,413915.0,1238406.0,1114210.0,,91681.0,22499.0,18905.0,14305.0,40933.0,,,1.8193,0.0116,0.0263,2017,28.25,28.0,elektrotehnika,,,2.52
НПТ Климатика,Подольск,"НПТ КЛИМАТИКА, ООО",Московская область,Производство промышленного холодильного и вентиляционного оборудования,17899.3,,Средние предприятия,101.0,1797062.0,1768590.0,,18763.0,19015.0,273925.0,61027.0,298950.0,675775.0,694790.0,,382850.0,694790.0,428254.0,61027.0,633763.0,1752619.0,1606507.0,,110182.0,18482.0,28472.0,22372.0,46544.0,19639.0,18482.0,2.5183,0.0128,0.0205,2018,28.25,28.0,elektrotehnika,,,4.27
НПТ Климатика,Подольск,"НПТ КЛИМАТИКА, ООО",Московская область,Производство промышленного холодильного и вентиляционного оборудования,17899.3,,Средние предприятия,104.0,1913117.0,1879836.0,,15640.0,15888.0,188160.0,87387.0,505644.0,702381.0,718268.0,,489150.0,718268.0,563113.0,87388.0,630881.0,1878195.0,1675767.0,,124492.0,48528.0,33281.0,26362.0,81709.0,21877.0,44657.0,1.6837,0.014,0.0415,2019,28.25,28.0,elektrotehnika,,,3.05
НПТ Климатика,Подольск,"НПТ КЛИМАТИКА, ООО",Московская область,Производство промышленного холодильного и вентиляционного оборудования,17899.3,,Средние предприятия,167.0,2028994.0,1978844.0,,28529.0,28634.0,547740.0,126096.0,300091.0,857945.0,886579.0,,520236.0,886579.0,631553.0,126096.0,760483.0,1969433.0,1738178.0,,142375.0,44580.0,50232.0,38708.0,94806.0,,,2.1266,0.0197,0.0451,2020,28.25,28.0,elektrotehnika,,,4.91
НПТ Климатика,Подольск,"НПТ КЛИМАТИКА, ООО",Московская область,Производство промышленного холодильного и вентиляционного оборудования,17899.3,,Средние предприятия,182.0,1997463.0,1943838.0,,21905.0,22143.0,457358.0,166766.0,660398.0,1154761.0,1176904.0,,498897.0,1176904.0,653729.0,166766.0,1010138.0,1974003.0,1717466.0,,167451.0,44074.0,53625.0,40669.0,97692.0,45678.0,13916.0,2.2165,0.0206,0.0451,2021,28.25,28.0,elektrotehnika,,,8.39
НПТ Климатика,Подольск,"НПТ КЛИМАТИКА, ООО",Московская область,Производство промышленного холодильного и вентиляционного оборудования,17899.3,,Средние предприятия,214.0,1967717.0,1888787.0,,97073.0,110081.0,470462.0,236349.0,656939.0,1165127.0,1275208.0,,474499.0,1275208.0,661336.0,236349.0,1038859.0,1743969.0,1471666.0,,183960.0,47412.0,78930.0,59612.0,119826.0,77756.0,47487.0,2.5273,0.0342,0.0507,2022,28.25,28.0,elektrotehnika,Okdesk Система учета и регистрации заявок для малых и средних сервисных компаний,"CRM,ITSM - Системы управления IT-службой,SaaS",11.92
НПТ Климатика,Подольск,"НПТ КЛИМАТИКА, ООО",Московская область,Производство промышленного холодильного и вентиляционного оборудования,,,Средние предприятия,249.0,1974782.0,1937040.0,,86568.0,96212.0,402599.0,263334.0,621370.0,1073460.0,1169672.0,,476642.0,1169672.0,700993.0,263334.0,906338.0,1307025.0,1047705.0,,217118.0,54993.0,37742.0,26984.0,92252.0,113382.0,52335.0,1.6775,0.0206,0.0323,2023,28.25,28.0,elektrotehnika,,,7.42
НПФ Видар,Москва,"НПФ ВИДАР, ООО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,9.0,88151.0,86473.0,38.0,370.0,408.0,1196.0,-2284.0,29453.0,38613.0,39021.0,,109.0,39021.0,-5814.0,-2284.0,41305.0,88055.0,74095.0,29.0,11757.0,,1678.0,1329.0,1678.0,10773.0,275.0,,0.0151,0.0247,2018,72.19,72.0,informacionnye_tehnologii,"Комплексные проекты создания инженерных систем,Проекты построения комплексной ИТ-инфраструктуры","ИТ-аутсорсинг,Серверные платформы",4.27
НПФ Видар,Москва,"НПФ ВИДАР, ООО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,7.0,91792.0,106736.0,615.0,645.0,1259.0,3921.0,-17446.0,6729.0,19149.0,20408.0,85.0,,20408.0,-23068.0,-17446.0,37854.0,67816.0,45832.0,10.0,14152.0,,-14944.0,-15268.0,-14944.0,7301.0,,,-0.2251,0.1153,2019,72.19,72.0,informacionnye_tehnologii,,,3.05
НПФ Видар,Москва,"НПФ ВИДАР, ООО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,7.0,95075.0,84530.0,551.0,1001.0,1999.0,47877.0,-9297.0,11366.0,70734.0,72734.0,,,72734.0,-17081.0,-9297.0,82031.0,66290.0,51473.0,38.0,9784.0,,10545.0,9511.0,10545.0,9053.0,,,0.1435,0.0754,2020,72.19,72.0,informacionnye_tehnologii,,,4.91
НПФ Видар,Москва,"НПФ ВИДАР, ООО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,7.0,140998.0,128526.0,487.0,1052.0,16473.0,40048.0,7761.0,15975.0,67306.0,83779.0,,,83779.0,-10248.0,7761.0,82018.0,107911.0,93509.0,16.0,6546.0,,12472.0,11057.0,12472.0,12936.0,,,0.1025,0.0727,2021,72.19,72.0,informacionnye_tehnologii,,,8.39
НПФ Видар,Москва,"НПФ ВИДАР, ООО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,6.0,145975.0,138614.0,19165.0,1070.0,20235.0,21962.0,23605.0,23532.0,56508.0,76742.0,,,76742.0,-4229.0,23606.0,68137.0,131647.0,122730.0,3.0,9301.0,,7361.0,7339.0,7361.0,,,,0.0557,-0.0029,2022,72.19,72.0,informacionnye_tehnologii,,,11.92
НПФ Видар,Москва,"НПФ ВИДАР, ООО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,6.0,159912.0,146329.0,634.0,546.0,21874.0,139247.0,35829.0,9975.0,167627.0,189501.0,,,189501.0,13933.0,35829.0,168672.0,141561.0,123080.0,4.0,10315.0,,13583.0,11256.0,13583.0,,,,0.0795,0.0577,2023,72.19,72.0,informacionnye_tehnologii,,,7.42
Нафта Групп,Екатеринбург,"НАФТА ГРУПП, ООО",Свердловская область,Деятельность автомобильного грузового транспорта,,,Малые предприятия,18.0,706470.0,684602.0,,49705.0,49705.0,47644.0,49166.0,41712.0,101999.0,151704.0,,27585.0,151704.0,36526.0,49166.0,102538.0,703162.0,626965.0,53655.0,,2704.0,21868.0,19795.0,24543.0,7912.0,2703.0,9.0766,0.0282,0.0321,2017,49.41,49.0,neftyanaya_promyshlennost,,,2.52
Нафта Групп,Екатеринбург,"НАФТА ГРУПП, ООО",Свердловская область,Деятельность автомобильного грузового транспорта,,,Малые предприятия,21.0,960542.0,953795.0,,35464.0,35464.0,65626.0,54911.0,91510.0,167918.0,203382.0,13929.0,78548.0,203382.0,101661.0,54911.0,148471.0,946532.0,883188.0,58827.0,,3945.0,6747.0,5745.0,10692.0,11185.0,3883.0,2.7103,0.0061,0.0048,2018,49.41,49.0,neftyanaya_promyshlennost,,,4.27
Нафта Групп,Екатеринбург,"НАФТА ГРУПП, ООО",Свердловская область,Деятельность автомобильного грузового транспорта,,,Малые предприятия,21.0,1183008.0,1174779.0,23.0,55796.0,56777.0,71351.0,60745.0,136294.0,216831.0,273608.0,9347.0,78149.0,273608.0,100616.0,60745.0,212863.0,1163320.0,1060595.0,87147.0,,9863.0,8229.0,5834.0,18092.0,7090.0,9780.0,1.8343,0.005,0.0134,2019,49.41,49.0,neftyanaya_promyshlennost,,,3.05
Нафта Групп,Екатеринбург,"НАФТА ГРУПП, ООО",Свердловская область,Деятельность автомобильного грузового транспорта,,,Малые предприятия,25.0,943877.0,1002759.0,20.0,50712.0,52920.0,95509.0,255.0,96585.0,196411.0,249331.0,,73667.0,249331.0,28467.0,255.0,249076.0,903381.0,820593.0,62952.0,,8767.0,-58882.0,-60490.0,-50115.0,9795.0,8744.0,-5.7163,-0.067,0.022,2020,49.41,49.0,neftyanaya_promyshlennost,Directum RX,"BPM,HRM,SaaS,СЭД",4.91
Нафта Групп,Екатеринбург,"НАФТА ГРУПП, ООО",Свердловская область,Деятельность автомобильного грузового транспорта,,,Малые предприятия,22.0,715758.0,715398.0,18.0,38613.0,41615.0,188213.0,1098.0,101855.0,306824.0,348439.0,,21850.0,348439.0,-18778.0,1098.0,347341.0,696782.0,632086.0,69768.0,,5340.0,360.0,970.0,5700.0,6214.0,5294.0,1.0674,0.0014,-0.0073,2021,49.41,49.0,neftyanaya_promyshlennost,,,8.39
Нафта Групп,Екатеринбург,"НАФТА ГРУПП, ООО",Свердловская область,Деятельность автомобильного грузового транспорта,,,Малые предприятия,9.0,681711.0,671185.0,15.0,96684.0,113362.0,159718.0,6472.0,81241.0,244708.0,358070.0,9998.0,35032.0,358070.0,35696.0,6472.0,351598.0,609016.0,546744.0,105607.0,,2848.0,10526.0,5374.0,13374.0,3592.0,2848.0,4.6959,0.0088,-0.0712,2022,49.41,49.0,neftyanaya_promyshlennost,,,11.92
Нафта Групп,Екатеринбург,"НАФТА ГРУПП, ООО",Свердловская область,Деятельность автомобильного грузового транспорта,,,Малые предприятия,27.0,714994.0,694042.0,12.0,705399.0,839184.0,133616.0,22568.0,167985.0,306602.0,1145786.0,109588.0,42645.0,1145786.0,104911.0,22568.0,1123218.0,675823.0,380259.0,265082.0,,15803.0,20952.0,16096.0,36755.0,38882.0,15080.0,2.3258,0.0238,0.0451,2023,49.41,49.0,neftyanaya_promyshlennost,,,7.42
Национальная газовая компания,Москва,"НАЦИОНАЛЬНАЯ ГАЗОВАЯ КОМПАНИЯ, ЗАО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,38.0,145412.0,140871.0,373.0,6261.0,18175.0,5045.0,46174.0,94067.0,174715.0,192890.0,115035.0,1000.0,192890.0,78215.0,46174.0,146716.0,111310.0,121013.0,,,,4541.0,2888.0,-848.0,29434.0,,,0.0259,-0.0872,2018,72.19,72.0,gazovaya_promyshlennost,,,4.27
Национальная газовая компания,Москва,"НАЦИОНАЛЬНАЯ ГАЗОВАЯ КОМПАНИЯ, ЗАО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,36.0,64859.0,68666.0,,644.0,14781.0,70626.0,36610.0,113850.0,220003.0,234784.0,109035.0,4411.0,234784.0,104648.0,36610.0,198174.0,58865.0,58391.0,,,411.0,-3807.0,-9564.0,-5358.0,31447.0,,-13.0365,-0.1625,0.0081,2019,72.19,72.0,gazovaya_promyshlennost,,,3.05
Национальная газовая компания,Москва,"НАЦИОНАЛЬНАЯ ГАЗОВАЯ КОМПАНИЯ, ЗАО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,40.0,242379.0,223697.0,,803.0,14105.0,153635.0,48223.0,130756.0,322299.0,336404.0,105735.0,3300.0,336404.0,115844.0,48223.0,288181.0,233858.0,179336.0,,,24.0,18682.0,11613.0,18040.0,45447.0,,751.6667,0.0497,0.2331,2020,72.19,72.0,gazovaya_promyshlennost,,,4.91
Национальная газовая компания,Москва,"НАЦИОНАЛЬНАЯ ГАЗОВАЯ КОМПАНИЯ, ЗАО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,39.0,334079.0,333627.0,,1605.0,10460.0,318543.0,48517.0,106431.0,462456.0,472916.0,100090.0,68911.0,472916.0,175479.0,48517.0,424399.0,333714.0,285365.0,,39854.0,1123.0,452.0,294.0,1548.0,42297.0,,1.3785,0.0009,0.0255,2021,72.19,72.0,gazovaya_promyshlennost,,,8.39
Национальная газовая компания,Москва,"НАЦИОНАЛЬНАЯ ГАЗОВАЯ КОМПАНИЯ, ЗАО",Москва,Научные исследования и разработки в области естественных и технических наук прочие,,,Малые предприятия,40.0,430750.0,430434.0,,1648.0,9406.0,179319.0,48626.0,83699.0,285817.0,295223.0,98565.0,6985.0,295223.0,126286.0,48626.0,246597.0,428745.0,388849.0,,33895.0,1144.0,316.0,109.0,428.0,,,0.3741,0.0003,0.014,2022,72.19,72.0,gazovaya_promyshlennost,ELMA365,"BPM,SaaS",11.92
Наш карандаш,Москва,"НАШ КАРАНДАШ, ООО",Москва,Торговля розничная писчебумажными и канцелярскими товарами в специализированных магазинах,,,Малые предприятия,5.0,80806.0,79795.0,,3348.0,3348.0,1520.0,1740.0,7240.0,9429.0,12778.0,,254.0,12778.0,839.0,1740.0,11037.0,80826.0,78672.0,,,97.0,1011.0,822.0,1108.0,,,11.4227,0.0102,0.0266,2018,47.62.2,47.0,torgovlya,,,4.27
Наш карандаш,Москва,"НАШ КАРАНДАШ, ООО",Москва,Торговля розничная писчебумажными и канцелярскими товарами в специализированных магазинах,,,Малые предприятия,8.0,88871.0,89219.0,,2418.0,2418.0,2175.0,943.0,4674.0,9057.0,11475.0,,144.0,11475.0,-647.0,943.0,10533.0,88774.0,86684.0,,,112.0,-348.0,-732.0,112.0,,,1.0,-0.0082,0.0235,2019,47.62.2,47.0,torgovlya,Cloud4Y Корпоративная облачная почта,"IaaS - Инфраструктура как услуга,SaaS,Офисные приложения",3.05
Наш карандаш,Москва,"НАШ КАРАНДАШ, ООО",Москва,Торговля розничная писчебумажными и канцелярскими товарами в специализированных магазинах,,,Малые предприятия,14.0,116843.0,118335.0,,4098.0,4098.0,2922.0,-946.0,9894.0,12888.0,16986.0,,2794.0,16986.0,654.0,-946.0,17932.0,116486.0,116722.0,,,222.0,-1492.0,-1889.0,222.0,,,1.0,-0.0162,-0.002,2020,47.62.2,47.0,torgovlya,,,4.91
Наш карандаш,Москва,"НАШ КАРАНДАШ, ООО",Москва,Торговля розничная писчебумажными и канцелярскими товарами в специализированных магазинах,,,Малые предприятия,20.0,150978.0,151203.0,,3648.0,3648.0,4972.0,-1218.0,13839.0,20439.0,24087.0,,919.0,24087.0,-2038.0,-1218.0,25305.0,150752.0,149933.0,,,543.0,-225.0,-912.0,543.0,,,1.0,-0.006,0.0054,2021,47.62.2,47.0,torgovlya,,,8.39
Наш карандаш,Москва,"НАШ КАРАНДАШ, ООО",Москва,Торговля розничная писчебумажными и канцелярскими товарами в специализированных магазинах,,,Малые предприятия,20.0,138259.0,140390.0,,1808.0,1808.0,2132.0,-3465.0,12974.0,15861.0,17670.0,,5554.0,17670.0,1041.0,-3465.0,21135.0,136201.0,137970.0,,,986.0,-2131.0,-2282.0,986.0,,,1.0,-0.0168,-0.013,2022,47.62.2,47.0,torgovlya,,,11.92
Наш карандаш,Москва,"НАШ КАРАНДАШ, ООО",Москва,Торговля розничная писчебумажными и канцелярскими товарами в специализированных магазинах,,,Малые предприятия,18.0,122749.0,122000.0,,626.0,626.0,1580.0,-3447.0,11682.0,13275.0,13900.0,,4023.0,13900.0,-28.0,-3447.0,17347.0,120371.0,118878.0,,,1392.0,749.0,13.0,2141.0,,,1.0,0.0001,0.0124,2023,47.62.2,47.0,torgovlya,,,7.42
Некст (Астрахань),Астрахань,"НЕКСТ, ООО",Астраханская область,Производство пластмасс и синтетических смол в первичных формах,,,Малые предприятия,53.0,242643.0,240813.0,,60472.0,60472.0,34533.0,1270.0,7977.0,43081.0,103553.0,83515.0,1282.0,103553.0,25594.0,1271.0,102283.0,241329.0,197120.0,,39421.0,,1830.0,880.0,1830.0,,,,0.0036,0.0198,2017,20.16,20.0,himicheskaya_promyshlennost,,,2.52
Некст (Астрахань),Астрахань,"НЕКСТ, ООО",Астраханская область,Производство пластмасс и синтетических смол в первичных формах,,,Малые предприятия,54.0,212167.0,215387.0,,49930.0,49930.0,31502.0,-903.0,11894.0,43412.0,93342.0,73015.0,3260.0,93342.0,26493.0,-902.0,94245.0,207474.0,164201.0,,44726.0,,-3220.0,-2174.0,-3220.0,,,,-0.0105,-0.007,2018,20.16,20.0,himicheskaya_promyshlennost,ВидеоМост (VideoMost) ВКС,"SaaS,Видеоконференцсвязь",4.27
Некст (Астрахань),Астрахань,"НЕКСТ, ООО",Астраханская область,Производство пластмасс и синтетических смол в первичных формах,,,Малые предприятия,57.0,248846.0,243177.0,,41319.0,41319.0,40320.0,3040.0,12330.0,52655.0,93975.0,68519.0,6403.0,93975.0,36642.0,3040.0,90935.0,245565.0,192743.0,,46162.0,,5669.0,4804.0,5669.0,12425.0,392.0,,0.0196,0.0271,2019,20.16,20.0,himicheskaya_promyshlennost,,,3.05
Некст (Астрахань),Астрахань,"НЕКСТ, ООО",Астраханская область,Производство пластмасс и синтетических смол в первичных формах,,,Малые предприятия,60.0,248034.0,245963.0,,31870.0,31870.0,56977.0,3474.0,17074.0,74060.0,105930.0,62493.0,20402.0,105930.0,54498.0,3473.0,102456.0,242098.0,193529.0,,43029.0,,2071.0,430.0,2071.0,13843.0,641.0,,0.0018,0.0229,2020,20.16,20.0,himicheskaya_promyshlennost,,,4.91
Некст (Астрахань),Астрахань,"НЕКСТ, ООО",Астраханская область,Производство пластмасс и синтетических смол в первичных формах,,,Малые предприятия,61.0,364266.0,348685.0,,25968.0,25968.0,52867.0,17323.0,57855.0,117121.0,143089.0,62493.0,32568.0,143089.0,86415.0,17323.0,125766.0,354238.0,294208.0,,47232.0,,15581.0,13849.0,15581.0,13114.0,634.0,,0.0391,0.0361,2021,20.16,20.0,himicheskaya_promyshlennost,,,8.39
