Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,lt_debt,st_debt,sales,cgs,commercial,eat,labor_costs,net_profit_margin,ros,year,code_okved,firts_number_okved,okved_name,retained_earnings,short_term_liab,ind,Продукт,Технология
МДМ (Делай Мебель),Москва,"МДМ, АО",Москва,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,,,Малые предприятия,28.0,460481.0,447999.0,,32123.0,391923.0,306043.0,,5173.0,58574.0,0.0132,-0.0233,2021,68.20.2,68.0,Деятельность по операциям с недвижимым имуществом,571215000.0,114178000.0,torgovlya,Forecast NOW Программа для прогнозирования спроса и управления товарными запасами,"SCM,SRM"
МДМ (Делай Мебель),Москва,"МДМ, АО",Москва,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,,,Малые предприятия,29.0,442512.0,404047.0,,18533.0,426390.0,278814.0,,28108.0,56731.0,0.0659,0.1442,2022,68.20.2,68.0,Деятельность по операциям с недвижимым имуществом,612183000.0,93746000.0,torgovlya,,
МДМ (Делай Мебель),Москва,"МДМ, АО",Москва,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,143200983.0,395277.0,Малые предприятия,27.0,465023.0,420322.0,,,449612.0,301154.0,,35082.0,84838.0,0.078,0.1375,2023,68.20.2,68.0,Деятельность по операциям с недвижимым имуществом,647265000.0,64211000.0,torgovlya,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,,,,,,98670.0,56054.0,1977.0,16050.0,20008.0,0.1627,0.2295,2013,32.5,32.0,Обрабатывающие производства,,,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,,,,,,111520.0,65750.0,2684.0,17795.0,20468.0,0.1596,0.2099,2014,32.5,32.0,Обрабатывающие производства,,,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,,,,,,158369.0,82175.0,3253.0,37785.0,26148.0,0.2386,0.3058,2015,32.5,32.0,Обрабатывающие производства,,,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,,,,,,178986.0,85871.0,3637.0,49189.0,29674.0,0.2748,0.3561,2016,32.5,32.0,Обрабатывающие производства,,,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,95.0,195725.0,130320.0,,,194832.0,94006.0,4574.0,51716.0,32570.0,0.2654,0.3526,2017,32.5,32.0,Обрабатывающие производства,,,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,110.0,229330.0,148232.0,,,227325.0,110276.0,4589.0,64571.0,,0.284,0.3625,2018,32.5,32.0,Обрабатывающие производства,225516000.0,14727000.0,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,118.0,245761.0,178081.0,,,244247.0,126270.0,18037.0,53710.0,68816.0,0.2199,0.3,2019,32.5,32.0,Обрабатывающие производства,254726000.0,19108000.0,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,123.0,248916.0,183668.0,,,247058.0,133448.0,16488.0,51799.0,68642.0,0.2097,0.2875,2020,32.5,32.0,Обрабатывающие производства,283025000.0,10282000.0,farmacevtika,ВидеоМост (VideoMost) ВКС,"SaaS,Видеоконференцсвязь"
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,119.0,305264.0,207949.0,,,303148.0,155786.0,18017.0,77164.0,73341.0,0.2545,0.3367,2021,32.5,32.0,Обрабатывающие производства,336508000.0,11937000.0,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,122.0,430307.0,257415.0,,,420063.0,183106.0,22980.0,136911.0,86993.0,0.3259,0.4356,2022,32.5,32.0,Обрабатывающие производства,452083000.0,19781000.0,farmacevtika,,
МИМ,Тюмень,"МИМ, ООО",Тюменская область,Производство медицинских инструментов и оборудования,,,Малые предприятия,122.0,527653.0,279023.0,,,458330.0,195671.0,26973.0,198162.0,99068.0,0.4324,0.4416,2023,32.5,32.0,Обрабатывающие производства,606781000.0,21135000.0,farmacevtika,,
МК Рустек,Москва,"МК РУСТЕК, ООО",Москва,Торговля оптовая фармацевтической продукцией,,,Малые предприятия,,,,,,121740.0,96119.0,,17257.0,,0.1418,0.2105,2013,46.46,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
МК Рустек,Москва,"МК РУСТЕК, ООО",Москва,Торговля оптовая фармацевтической продукцией,,,Малые предприятия,,,,,,115007.0,99045.0,,18526.0,,0.1611,0.1388,2014,46.46,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
МК Рустек,Москва,"МК РУСТЕК, ООО",Москва,Торговля оптовая фармацевтической продукцией,,,Малые предприятия,,,,,,174360.0,135251.0,,36848.0,,0.2113,0.2243,2015,46.46,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
МК Рустек,Москва,"МК РУСТЕК, ООО",Москва,Торговля оптовая фармацевтической продукцией,,,Малые предприятия,,,,,,185369.0,127497.0,20686.0,19927.0,,0.1075,0.2006,2016,46.46,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,,torgovlya,,
