Компания,Город,name,region.y,industry,claims_amount,proceedings_amount,size_cat,employees,income,expenses,intangibles,fixed_assets,noncurrent_assets,inventory,net_assets,receivables,current_assets,assets,lt_debt,st_debt,passive,nwc,equity,total_debt,sales,cgs,commercial,admin_expenses,interest_paid,ebt,eat,ebit,labor_costs,interest_payment,interest_coverage,net_profit_margin,ros,year,code_okved,firts_number_okved,okved_name,retained_earnings,short_term_liab,ind,Продукт,Технология
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,Разборка и снос зданий,82.0,,Средние предприятия,,,,5435.0,7454308.0,9496442.0,2949710.0,8651784.0,1630185.0,7297916.0,16794358.0,351776.0,122430.0,16794358.0,-257522.0,8651784.0,8142574.0,6258546.0,3441131.0,,366018.0,58804.0,1338549.0,993307.0,1330451.0,278253.0,46058.0,22.6252,0.1587,0.3917,2016,43.11,43.0,Строительство,,,nedvizhimost,,
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,Разборка и снос зданий,82.0,,Средние предприятия,,,,2722.0,4798928.0,5123142.0,8678616.0,3175641.0,3368334.0,18326844.0,23449986.0,1795492.0,376707.0,23449986.0,,3175641.0,,8664710.0,5281991.0,,,166626.0,3173625.0,2550585.0,,,,,0.2944,0.3904,2014,43.11,43.0,Строительство,,,nedvizhimost,,
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,Разборка и снос зданий,82.0,,Средние предприятия,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,43.11,43.0,Строительство,,,nedvizhimost,,
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,Разборка и снос зданий,82.0,,Средние предприятия,,,,9248.0,3014626.0,7264823.0,4580237.0,9497536.0,773856.0,5817872.0,13082695.0,,294016.0,13082695.0,2846031.0,9497535.0,3585159.0,2659613.0,2221369.0,,285345.0,36045.0,13347.0,18295.0,-62677.0,356510.0,33597.0,-1.7389,0.0069,0.0575,2018,43.11,43.0,Строительство,6468884000.0,2873457000.0,nedvizhimost,ELMA BPM Suite,"BPM,SaaS"
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,Разборка и снос зданий,82.0,,Средние предприятия,,,,9248.0,3014626.0,7264823.0,4580237.0,9497536.0,773856.0,5817872.0,13082695.0,,294016.0,13082695.0,2846031.0,9497535.0,3585159.0,2659613.0,2221369.0,,285345.0,36045.0,13347.0,18295.0,-62677.0,356510.0,33597.0,-1.7389,0.0069,0.0575,2018,43.11,43.0,Строительство,6468884000.0,2873457000.0,nedvizhimost,Стриж: Сбор показаний ЖКХ-счетчиков,Интернет вещей Internet of Things (IoT)
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,Разборка и снос зданий,82.0,,Средние предприятия,,,,3684.0,7620216.0,8750521.0,5730083.0,4563498.0,2322906.0,11832392.0,20582913.0,503670.0,225909.0,20582913.0,-4919806.0,4563497.0,16019415.0,5393746.0,3349420.0,,407682.0,97452.0,1685259.0,1387856.0,1474651.0,281461.0,104144.0,15.1321,0.2573,0.3034,2015,43.11,43.0,Строительство,,,nedvizhimost,,
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,Разборка и снос зданий,82.0,,Средние предприятия,,,,6057.0,5679291.0,9925606.0,2464033.0,9498906.0,2029274.0,5899161.0,15824767.0,479185.0,7607.0,15824767.0,2947943.0,9498906.0,6325861.0,2724317.0,2376596.0,,370220.0,26998.0,12646.0,1369.0,-29969.0,377763.0,20994.0,-1.11,0.0005,-0.0083,2019,43.11,43.0,Строительство,6470255000.0,1626962000.0,nedvizhimost,,
Сити-XXI век,Москва,"СИТИ-XXI ВЕК, АО",Москва,"Деятельность заказчика-застройщика, генерального подрядчика",,,Крупные предприятия,,,,14664.0,899828.0,2741163.0,387577.0,9441038.0,9484643.0,15615672.0,18356835.0,919194.0,761911.0,18356835.0,4009626.0,9441037.0,8915797.0,2042581.0,2027379.0,,283278.0,67417.0,-14064.0,33829.0,-952671.0,342530.0,82735.0,-14.131,0.0166,-0.1312,2023,43.11,43.0,Строительство,6412386000.0,6860376000.0,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,34.0,705162.0,614245.0,7449.0,10693.0,465105.0,1289245.0,486137.0,370219.0,2369952.0,2835057.0,1859923.0,49745.0,2835057.0,1233828.0,486137.0,2348920.0,320906.0,30267.0,,268516.0,76445.0,90917.0,94321.0,-10656.0,46480.0,23819.0,-0.1394,0.2939,0.0689,2021,41.1,41.0,Строительство,160643000.0,488689000.0,nedvizhimost,Creatio (ранее bpm’online),"BPM,CRM,SaaS"
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,41.0,3188890.0,2765531.0,9814.0,33909.0,2636543.0,987239.0,858589.0,735150.0,3623304.0,6259847.0,4721600.0,532699.0,6259847.0,1618684.0,858589.0,5401258.0,415026.0,21832.0,,245075.0,215521.0,423359.0,373928.0,-1411062.0,60633.0,96444.0,-6.5472,0.901,0.3569,2022,41.1,41.0,Строительство,533095000.0,656720000.0,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,60.0,2356961.0,2200665.0,18684.0,52708.0,3554283.0,1568619.0,979928.0,826971.0,3525745.0,7080028.0,5506612.0,441618.0,7080028.0,2312969.0,979928.0,6100100.0,558451.0,208944.0,,250366.0,281182.0,156296.0,121339.0,274679.0,98408.0,102752.0,0.9769,0.2173,0.1775,2023,41.1,41.0,Строительство,654434000.0,569319000.0,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,14.0,105193.0,97657.0,1739.0,4456.0,112445.0,2442.0,33532.0,62157.0,350035.0,462480.0,333400.0,,462480.0,-22851.0,33532.0,428948.0,51961.0,3699.0,,33452.0,14279.0,7536.0,6804.0,-31098.0,16727.0,18597.0,-2.1779,0.1309,0.285,2017,41.1,41.0,Строительство,,,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,22.0,356484.0,244074.0,8885.0,2302.0,906497.0,32786.0,166817.0,43634.0,262686.0,1169183.0,413000.0,432987.0,1169183.0,-75223.0,166817.0,1002366.0,54385.0,2739.0,,71740.0,25154.0,112410.0,120442.0,41647.0,26762.0,30568.0,1.6557,2.2146,-0.3695,2020,41.1,41.0,Строительство,91322000.0,589217000.0,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,,148265.0,169628.0,7933.0,5571.0,136878.0,36619.0,34281.0,107322.0,309425.0,446303.0,237879.0,361.0,446303.0,-22968.0,34281.0,412022.0,50483.0,3188.0,,48507.0,37376.0,-21363.0,-24251.0,-19706.0,18288.0,29530.0,-0.5272,-0.4804,-0.024,2018,41.1,41.0,Строительство,-41213000.0,174143000.0,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,,,,193.0,995.0,1188.0,1508.0,-22766.0,18450.0,211474.0,212662.0,150243.0,5491.0,212662.0,-55511.0,-22766.0,235428.0,29089.0,1642.0,,23034.0,6211.0,-11150.0,-11409.0,-8251.0,13633.0,2473.0,-1.3284,-0.3922,0.1517,2016,41.1,41.0,Строительство,,,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,,,,112.0,2025.0,2137.0,1539.0,4118.0,1904.0,5412.0,7549.0,145.0,1975.0,7549.0,2879.0,4118.0,3431.0,5604.0,1074.0,,13157.0,193.0,140.0,103.0,325.0,,,1.6839,0.0184,-1.5394,2013,41.1,41.0,Строительство,,,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,,,,144.0,1924.0,2068.0,1997.0,-12501.0,11530.0,21247.0,23315.0,22150.0,3107.0,23315.0,4805.0,-12501.0,35816.0,9120.0,1502.0,,23091.0,526.0,-16619.0,-16619.0,-16156.0,,,-30.7148,-1.8223,-1.6966,2014,41.1,41.0,Строительство,,,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,,,,129.0,1363.0,1492.0,562.0,-11357.0,14963.0,59488.0,60980.0,46950.0,2123.0,60980.0,-5062.0,-11357.0,72337.0,17556.0,1360.0,,32033.0,2909.0,1348.0,1144.0,475.0,11751.0,523.0,0.1633,0.0652,-0.9021,2015,41.1,41.0,Строительство,,,nedvizhimost,,
СтоунХедж (Stone Hadge),Москва,"СТОУНХЕДЖ, АО",Москва,Разработка строительных проектов,,,Малые предприятия,22.0,134515.0,118916.0,10020.0,4257.0,341831.0,34053.0,46374.0,192868.0,381116.0,722947.0,233500.0,225243.0,722947.0,18847.0,46374.0,676573.0,102539.0,4349.0,,77347.0,26789.0,15599.0,12093.0,23141.0,26604.0,16320.0,0.8638,0.1179,0.2033,2019,41.1,41.0,Строительство,-29120000.0,443073000.0,nedvizhimost,,
ЦУА (Центр управления активами),Москва,"ЦУА, ООО",Москва,Аренда и управление собственным или арендованным недвижимым имуществом,,,Малые предприятия,28.0,187829.0,181829.0,,166102.0,868664.0,23793.0,704422.0,196767.0,226591.0,1095255.0,,218034.0,1095255.0,110616.0,704422.0,390833.0,144308.0,93989.0,384.0,21419.0,23768.0,6000.0,145.0,29633.0,29600.0,31218.0,1.2468,0.001,0.1976,2023,68.2,68.0,Деятельность по операциям с недвижимым имуществом,697697000.0,334052000.0,nedvizhimost,,
РТК-Инвест,Москва,"РТК-ИНВЕСТ, ООО",Москва,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,4.0,87303.0,87075.0,,2327.0,2327.0,11287.0,10.0,6689.0,18141.0,20468.0,,,20468.0,429.0,10.0,20458.0,87130.0,83393.0,3625.0,,,228.0,183.0,222.0,746.0,,,0.0021,0.0013,2018,46.69,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,,17712000.0,neftyanaya_promyshlennost,,
РТК-Инвест,Москва,"РТК-ИНВЕСТ, ООО",Москва,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,5.0,197575.0,197058.0,,1465.0,1465.0,28351.0,1251.0,20674.0,73313.0,74778.0,35000.0,,74778.0,34757.0,1251.0,73527.0,192853.0,174577.0,13921.0,33.0,3326.0,517.0,416.0,3843.0,4614.0,3162.0,1.1554,0.0022,0.0224,2020,46.69,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,1050000.0,38023000.0,neftyanaya_promyshlennost,,
РТК-Инвест,Москва,"РТК-ИНВЕСТ, ООО",Москва,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,10.0,608692.0,607731.0,,2034.0,2098.0,61750.0,1986.0,79694.0,143216.0,145315.0,51637.0,549.0,145315.0,51524.0,1987.0,143329.0,579606.0,557299.0,14407.0,,11470.0,961.0,736.0,12431.0,8947.0,10542.0,1.0838,0.0013,0.0136,2021,46.69,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,1786000.0,91295000.0,neftyanaya_promyshlennost,,
РТК-Инвест,Москва,"РТК-ИНВЕСТ, ООО",Москва,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,13.0,520362.0,420978.0,,999.0,5967.0,166722.0,89960.0,101155.0,279566.0,285533.0,10000.0,75729.0,285533.0,158281.0,89960.0,195573.0,327783.0,292690.0,22034.0,,14088.0,99384.0,87973.0,113400.0,,,8.0494,0.2684,0.0398,2022,46.69,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,89759000.0,185572000.0,neftyanaya_promyshlennost,,
РТК-Инвест,Москва,"РТК-ИНВЕСТ, ООО",Москва,Торговля оптовая прочими машинами и оборудованием,,,Малые предприятия,6.0,248096.0,247304.0,,2572.0,2572.0,17115.0,835.0,14784.0,32526.0,35098.0,1200.0,,35098.0,458.0,835.0,34263.0,248081.0,229106.0,14253.0,,1356.0,792.0,634.0,2148.0,2768.0,893.0,1.5841,0.0026,0.019,2019,46.69,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,634000.0,31884000.0,neftyanaya_promyshlennost,,
РТК-Инвест,Москва,"РТК-ИНВЕСТ, ООО",Москва,Торговля оптовая прочими машинами и оборудованием,9017320.0,,Малые предприятия,13.0,395235.0,392506.0,,5633.0,12668.0,183650.0,95973.0,83752.0,291096.0,303764.0,45900.0,107091.0,303764.0,216941.0,95973.0,207791.0,351665.0,326038.0,25353.0,,14798.0,2729.0,6013.0,17196.0,,,1.162,0.0171,0.0008,2023,46.69,46.0,Торговля оптовая и розничная; ремонт автотранспортных средств и мотоциклов,95772000.0,161883000.0,neftyanaya_promyshlennost,B2B-Center: Мои поставщики,"SCM,SRM,SaaS"
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,,,,,1737.0,3337.0,46654.0,2543.0,13941.0,62117.0,65454.0,21902.0,54.0,65454.0,20621.0,2543.0,62911.0,91937.0,59028.0,10204.0,21686.0,2159.0,-1055.0,-1268.0,1104.0,8214.0,2147.0,0.5113,-0.0138,0.0111,2013,33.12,33.0,Обрабатывающие производства,,,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,33.0,211588.0,209535.0,,386.0,386.0,75375.0,12407.0,55271.0,134346.0,134732.0,38323.0,21952.0,134732.0,72625.0,12407.0,122325.0,210102.0,200205.0,3528.0,,3189.0,2053.0,1486.0,5242.0,10197.0,3188.0,1.6438,0.0071,0.0303,2020,33.12,33.0,Обрабатывающие производства,10407000.0,84002000.0,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,,,,,3606.0,3769.0,68821.0,5162.0,22214.0,95143.0,98912.0,2417.0,720.0,98912.0,3287.0,5162.0,93750.0,177506.0,152333.0,5970.0,14688.0,1556.0,2982.0,2386.0,4538.0,8387.0,834.0,2.9165,0.0134,0.0254,2016,33.12,33.0,Обрабатывающие производства,,,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,29.0,143532.0,140515.0,,3325.0,3325.0,69989.0,4414.0,40310.0,112481.0,115806.0,7000.0,983.0,115806.0,7219.0,4414.0,111392.0,140719.0,111989.0,6375.0,19376.0,2357.0,3017.0,2414.0,5374.0,5164.0,1873.0,2.28,0.0172,0.0212,2018,33.12,33.0,Обрабатывающие производства,2414000.0,104392000.0,orgtehnika,TrueConf Server,"SaaS,Видеоконференцсвязь"
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,,Малые предприятия,29.0,383968.0,368783.0,,5173.0,5173.0,66179.0,43216.0,74270.0,148451.0,153624.0,45114.0,,153624.0,81932.0,43216.0,110408.0,338857.0,295964.0,670.0,23504.0,2860.0,15185.0,12271.0,18045.0,19251.0,2860.0,6.3094,0.0362,0.0552,2023,33.12,33.0,Обрабатывающие производства,41216000.0,65294000.0,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,33.0,200370.0,198998.0,,1303.0,1303.0,70625.0,9570.0,40699.0,112747.0,114050.0,10120.0,21327.0,114050.0,39311.0,9570.0,104480.0,198595.0,194718.0,2215.0,,2065.0,1372.0,1098.0,3437.0,6240.0,2044.0,1.6644,0.0055,0.0084,2019,33.12,33.0,Обрабатывающие производства,7570000.0,94359000.0,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,,,,,3584.0,4573.0,65098.0,4412.0,28616.0,93843.0,98416.0,24070.0,54.0,98416.0,23889.0,4412.0,94004.0,115913.0,95080.0,5326.0,12380.0,2020.0,1021.0,776.0,3041.0,,,1.5054,0.0067,0.027,2015,33.12,33.0,Обрабатывающие производства,,,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,35.0,248821.0,238635.0,,198.0,1128.0,117647.0,23067.0,80188.0,203924.0,205052.0,73794.0,26.0,205052.0,97173.0,23067.0,181985.0,206704.0,124079.0,2764.0,62004.0,2383.0,10186.0,10618.0,12569.0,7585.0,2688.0,5.2744,0.0514,0.0864,2021,33.12,33.0,Обрабатывающие производства,21067000.0,108188000.0,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,31.0,333707.0,322682.0,,196.0,196.0,83222.0,30947.0,57766.0,156851.0,157048.0,79514.0,,157048.0,110771.0,30946.0,126101.0,287286.0,197869.0,625.0,64488.0,4072.0,11025.0,8796.0,15097.0,8877.0,3506.0,3.7075,0.0306,0.0846,2022,33.12,33.0,Обрабатывающие производства,28946000.0,46587000.0,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,32.0,126614.0,125289.0,,5022.0,5022.0,63850.0,2897.0,36457.0,105620.0,110642.0,10950.0,637.0,110642.0,4223.0,2897.0,107745.0,125121.0,92087.0,9148.0,21108.0,909.0,1325.0,897.0,2234.0,6566.0,703.0,2.4576,0.0072,0.0222,2017,33.12,33.0,Обрабатывающие производства,,,orgtehnika,,
Компания Север,Екатеринбург,"КОМПАНИЯ СЕВЕР, ООО",Свердловская область,Ремонт машин и оборудования,,10000.0,Малые предприятия,,,,,1737.0,3336.0,56342.0,3415.0,43568.0,100011.0,103347.0,25491.0,54.0,103347.0,25564.0,3415.0,99932.0,108966.0,83073.0,7275.0,15661.0,2084.0,872.0,698.0,2956.0,6899.0,2427.0,1.4184,0.0064,0.0271,2014,33.12,33.0,Обрабатывающие производства,,,orgtehnika,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,681.0,866887.0,890433.0,1511.0,166657.0,173366.0,30653.0,130088.0,39886.0,90234.0,263600.0,57446.0,211.0,263600.0,17363.0,130088.0,133512.0,846039.0,639941.0,165929.0,,6409.0,-23546.0,-28430.0,-17137.0,243058.0,2317.0,-2.6739,-0.0336,0.0475,2018,10.71,10.0,Обрабатывающие производства,105799000.0,71375000.0,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,673.0,1309862.0,1262017.0,16.0,206026.0,206828.0,39930.0,206581.0,87046.0,200453.0,407280.0,60950.0,64.0,407280.0,70834.0,206581.0,200699.0,1286037.0,1054506.0,168534.0,3427.0,3393.0,47845.0,35527.0,51238.0,405941.0,616.0,15.1011,0.0276,0.0463,2021,10.71,10.0,Обрабатывающие производства,182291000.0,132040000.0,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,651.0,1109895.0,1099046.0,48.0,180891.0,184407.0,44252.0,171053.0,54249.0,155375.0,339783.0,37800.0,5000.0,339783.0,31482.0,171053.0,168730.0,1092859.0,920787.0,145466.0,,4308.0,10849.0,5877.0,15157.0,363770.0,808.0,3.5183,0.0054,0.0243,2020,10.71,10.0,Обрабатывающие производства,146764000.0,125930000.0,pishhevaya_promyshlennost,"1С:ERP Управление предприятием 2,1С-Рарус: Модуль 1С:Хлебобулочное и кондитерское производство для 1С:ERP и 1С:КА,Модуль 1С:Управление автотранспортом для 1С:ERP","ERP,SaaS,Учетные системы"
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,709.0,1662966.0,1592012.0,7.0,225592.0,228046.0,60558.0,260426.0,106067.0,317966.0,546012.0,75715.0,72.0,546012.0,128968.0,260426.0,285586.0,1618952.0,1393975.0,116288.0,36122.0,3377.0,70954.0,53846.0,74331.0,437500.0,1861.0,22.011,0.0333,0.0448,2022,10.71,10.0,Обрабатывающие производства,236137000.0,197265000.0,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,,,,1111.0,119057.0,136875.0,24803.0,113018.0,57061.0,92258.0,229133.0,37961.0,194.0,229133.0,11294.0,113018.0,116115.0,825351.0,577279.0,165205.0,,7259.0,15886.0,7760.0,22997.0,199487.0,4388.0,3.1681,0.0094,0.1004,2015,10.71,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,634.0,834603.0,799740.0,2157.0,132584.0,147270.0,19875.0,158517.0,63438.0,106453.0,253723.0,26190.0,56.0,253723.0,37202.0,158518.0,95206.0,818589.0,584092.0,139045.0,,4423.0,34863.0,20648.0,39210.0,209624.0,2042.0,8.865,0.0252,0.1166,2017,10.71,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,652.0,1010609.0,962304.0,82.0,158519.0,164869.0,27868.0,165177.0,42635.0,134834.0,299703.0,55100.0,,299703.0,47242.0,165176.0,134526.0,988410.0,709938.0,207599.0,,6204.0,48305.0,35088.0,50509.0,327254.0,2432.0,8.1414,0.0355,0.0717,2019,10.71,10.0,Обрабатывающие производства,140887000.0,74950000.0,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,,,,943.0,128608.0,146318.0,20171.0,137870.0,52564.0,89037.0,235355.0,33594.0,125.0,235355.0,23821.0,137870.0,97485.0,826011.0,566381.0,147739.0,,6643.0,39762.0,24852.0,46023.0,183627.0,3297.0,6.928,0.0301,0.1355,2016,10.71,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,,,,1226.0,80387.0,83108.0,19521.0,93652.0,55098.0,87263.0,170371.0,25009.0,608.0,170371.0,30834.0,93652.0,76719.0,669794.0,489446.0,122495.0,,2644.0,24519.0,13503.0,26858.0,163375.0,2706.0,10.1581,0.0202,0.0864,2013,10.71,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",,,Средние предприятия,,,,1174.0,122838.0,127112.0,20270.0,105258.0,60577.0,96570.0,223681.0,44761.0,779.0,223681.0,14783.0,105258.0,118423.0,740387.0,524864.0,148995.0,,3098.0,20105.0,11606.0,23203.0,203608.0,,7.4897,0.0157,0.0899,2014,10.71,10.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Арзамасский хлеб,Нижний Новгород,"АРЗАМАССКИЙ ХЛЕБ, ЗАО",Нижегородская область,"Производство хлеба и мучных кондитерских изделий, тортов и пирожных недлительного хранения",3198138.0,,Средние предприятия,704.0,1981899.0,1874319.0,54.0,284400.0,292210.0,70620.0,357479.0,135440.0,409397.0,701607.0,120220.0,98.0,701607.0,216594.0,357479.0,344128.0,1937759.0,1628410.0,157438.0,40764.0,4354.0,107580.0,82412.0,111934.0,624057.0,2209.0,25.7083,0.0425,0.0574,2023,10.71,10.0,Обрабатывающие производства,333189000.0,210387000.0,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,,,,27.0,194859.0,201973.0,92428.0,128805.0,482281.0,595155.0,797128.0,80933.0,199348.0,797128.0,193888.0,128805.0,668323.0,431052.0,399376.0,8863.0,,27760.0,22005.0,14291.0,47352.0,55737.0,28349.0,1.7058,0.0332,0.0529,2013,11.01.1,11.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,164.0,781495.0,767772.0,45.0,170166.0,182717.0,101614.0,141993.0,1038525.0,1154608.0,1337325.0,100000.0,369602.0,1337325.0,446417.0,141993.0,1195332.0,778312.0,602380.0,8057.0,51752.0,43010.0,13723.0,7239.0,56684.0,65482.0,42914.0,1.3179,0.0093,0.1492,2017,11.01.1,11.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,132.0,645272.0,623457.0,254.0,130487.0,132604.0,55759.0,98206.0,725731.0,822775.0,955379.0,507407.0,,955379.0,491428.0,98206.0,857173.0,627075.0,414654.0,21858.0,66603.0,42173.0,21815.0,5887.0,62188.0,70072.0,42173.0,1.4746,0.0094,0.1977,2020,11.01.1,11.0,Обрабатывающие производства,-5233000.0,339417000.0,pishhevaya_promyshlennost,,
Белвино,Белгород,"БЕЛВИНО, ОАО",Белгородская область,"Производство дистиллированных питьевых алкогольных напитков: водки, виски, бренди, джина, ликеров и т. п.",,,Малые предприятия,,,,17.0,195092.0,203904.0,91380.0,115441.0,539653.0,652731.0,856635.0,78384.0,208000.0,856635.0,194668.0,115441.0,741194.0,415246.0,370970.0,2646.0,,34673.0,-13438.0,-13505.0,20129.0,53159.0,34673.0,0.5805,-0.0325,0.1003,2014,11.01.1,11.0,Обрабатывающие производства,,,pishhevaya_promyshlennost,,
