Биком,Нижний Новгород,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
Кофейные решения,Смоленск,Система Быстрых Платежей (СБП),Системы дистанционного банковского обслуживания,2021
Юнико Металл,Новосибирск,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
Полезные технологии,Москва,1С:Управление торговлей 8,Системы автоматизации торговли,2015
Биофармлаб,Дубна,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
Пластмастер,Санкт-Петербург,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2014
Башсельхозтехника,Уфа,Directum (СЭД/ECM-система),СЭД,2013
"Красса-Косметикс, Krassa",Москва,1С:CRM. Модуль для 1С:ERP и 1С:КА2,CRM,2022
Фурнитур-Ру,Смоленск,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2019
Союзупак,Кемерово,Корус: Управление запасами,"SCM,SaaS - Программное обеспечение как услуга",2021
Фирма Вирту,Москва,1С:Предприятие 8.0,ERP,2014
Окна Века,Москва,1С:Бухгалтерия,Учетные системы,2013
АВ Тауэр,Солнечногорск,Creatio (ранее bpm’online),"BPM,CRM,SaaS - Программное обеспечение как услуга",2017
Компания Нанодент,Москва,1С:Предприятие 8. Управление торговлей и взаимоотношениями с клиентами (CRM),CRM,2021
Русская Косметика,Московская область,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2014
Алекс Трейд,Новочеркасск,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
Кафе Красоты,Москва,EME.WMS,WMS,2021
"Торус, Санкт-Петербург",Санкт-Петербург,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2019
Элерон полиформ,Санкт-Петербург,"1С:Предприятие 8.0,1С:ERP Управление предприятием 2","ERP,SaaS - Программное обеспечение как услуга",2017
Твинс Групп,Москва,1С:Управление нашей фирмой 8 (1С:УНФ),"SaaS - Программное обеспечение как услуга,Учетные системы",2014
ЖелДорЭкспедиция,Москва,Omnicomm Online,"SaaS - Программное обеспечение как услуга,Системы безопасности и контроля автотранспорта,Спутниковая связь и навигация",2018
Новапорт Холдинг,Москва,Advanta (Адванта) - система управления проектами,"SaaS - Программное обеспечение как услуга,Системы управления проектами",2022
Новапорт Холдинг,Москва,Syntellect Tessa,"BPM,СЭД",2020
Новапорт Холдинг,Москва,"1С:Предприятие 8.0,Проекты ИТ-аутсорсинга","ERP,ИТ-аутсорсинг",2018
Новапорт Холдинг,Москва,Naumen Service Desk,"ITSM - Системы управления IT-службой,SaaS - Программное обеспечение как услуга",2018
Новошип (Новороссийское морское пароходство),Новороссийск,"SCADA КРУГ-2000,ПТК КРУГ-2000","SCADA,АСУ ТП,АСКУЭ",2019
Нижегородское метро (Метрополитен Нижнего Новгорода),Нижний Новгород,Сбербанк: Система оплаты по улыбке,ИБ - Биометрическая идентификация,2024
Нижегородское метро (Метрополитен Нижнего Новгорода),Нижний Новгород,Комплексные проекты видеонаблюдения,Системы видеонаблюдения,2013
Аэропорт Архангельск,Архангельск,Directum Projects,Системы управления проектами,2023
Аэропорт Архангельск,Архангельск,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2021
Аэропорт Архангельск,Архангельск,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2019
"Транзит, Владивосток",Владивосток,"Axelot WOS X5 (Warehouse Operation System),Axelot SCAP (Supply Chain Advanced Planning),Datareon Platform","WMS,СППР - Система поддержки принятия решений,Складская автоматизация,BPM,Data Quality - Качество данных,MDM - Master Data Management - Управление основными мастер-данными,СОА",2023
"Транзит, Владивосток",Владивосток,"Axelot: TMS Управление транспортом и перевозками,Axelot SCAP (Supply Chain Advanced Planning),Datareon Platform","SaaS - Программное обеспечение как услуга,TMS - Управление транспортом,BPM,Data Quality - Качество данных,MDM - Master Data Management - Управление основными мастер-данными,СОА",2023
"Транзит, Владивосток",Владивосток,Datareon Platform,"Data Quality - Качество данных,MDM - Master Data Management - Управление основными мастер-данными,СОА",2023
Алтай Пригород,Барнаул,КС-Консалтинг: Ведок,"BPM,CRM,СЭД",2020
ПермГорЭлектроТранс,Пермь,Дом.ру Бизнес: Облачная АТС,"IP-телефония,SaaS - Программное обеспечение как услуга,Системы видеонаблюдения",2014
АвтоГермес,Москва,"1С-Битрикс24,1С-Битрикс: Корпоративный портал","BPM,CMS - Системы управления контентом,CRM,SaaS - Программное обеспечение как услуга,Корпоративные порталы,Системы управления проектами,Учет рабочего времени",2017
Аэропорт Ульяновск (Баратаевка),Ульяновск,"Видеоаналитика (проекты),Комплексные проекты видеонаблюдения","Системы видеонаблюдения,Системы видеоаналитики",2021
НАП,Москва,1С:Центр спутникового мониторинга ГЛОНАСС/GPS,"Логистическая информационная система,Системы безопасности и контроля автотранспорта,Системы управления автохозяйством (FMS),Спутниковая связь и навигация",2019
НАП,Москва,1С:Бухгалтерия ПРОФ,"SaaS - Программное обеспечение как услуга,Учетные системы",2015
Сервосервис,Москва,"Omnicomm Profi,Omnicomm Online","Системы безопасности и контроля автотранспорта,Спутниковая связь и навигация,SaaS - Программное обеспечение как услуга",2014
Сервосервис,Москва,1С:Центр спутникового мониторинга ГЛОНАСС/GPS,"Логистическая информационная система,Системы безопасности и контроля автотранспорта,Системы управления автохозяйством (FMS),Спутниковая связь и навигация",2013
Ространсавто,Москва,1С:Бухгалтерия,Учетные системы,2015
НИТЭК,Нижний Новгород,1С:CRM. Модуль для 1С:ERP и 1С:КА2,CRM,2022
НИТЭК,Нижний Новгород,"BioLink BioTime,BioLink FingerPass","ИБ - Биометрическая идентификация,Учет рабочего времени",2018
СпецТрансКонтейнер,Москва,"PIX RPA Platform,PIX BI","RPA - Роботизированная автоматизация процессов,BI",2023
СпецТрансКонтейнер,Москва,ТЕЗИС Система управления документами и задачами,СЭД,2019
Норд-Логистик,Москва,Datareon Platform,"Data Quality - Качество данных,MDM - Master Data Management - Управление основными мастер-данными,СОА",2022
Норд-Логистик,Москва,Axelot: TMS Управление транспортом и перевозками,"SaaS - Программное обеспечение как услуга,TMS - Управление транспортом",2022
Белл Экуипмент Руссланд (Bell Equipment Rus),Москва,1С:Бухгалтерия КОРП,"SaaS - Программное обеспечение как услуга,Учетные системы",2014
Белл Экуипмент Руссланд (Bell Equipment Rus),Москва,1С:Бухгалтерия ПРОФ,"SaaS - Программное обеспечение как услуга,Учетные системы",2014
Новое качество дорог,Москва,ELMA BPM Suite,"BPM,SaaS - Программное обеспечение как услуга",2023
Новое качество дорог,Москва,Comindware Platform (ранее Comindware Business Application Platform),"BPM,CRM,SaaS - Программное обеспечение как услуга,СЭД",2018
Псковпассажиравтотранс,Псков,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2016
Транспроект,Москва,"Visary Low-code платформа (ранее Визари АИС),Visary Project Система управления портфелем проектов,Visary СЭД (Cистема электронного документооборота)","BPM,ERP,SCM,SRM - Управление взаимоотношениями с поставщиками,SaaS - Программное обеспечение как услуга,Системы управления проектами,СЭД",2018
Транспроект,Москва,Visary BI Платформа бизнес-аналитики,"BI,Big Data,Data Mining,SaaS - Программное обеспечение как услуга",2018
Подводные технологии и ремонт - Центр передового опыта,Санкт-Петербург,Directum Projects,Системы управления проектами,2023
Подводные технологии и ремонт - Центр передового опыта,Санкт-Петербург,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2022
Автопассаж Премиум,Москва,1С:CRM ПРОФ,CRM,2015
Автобаза Ильинское,Москва,Omnicomm LLS: контроль расхода топлива и мониторинг транспорта,"TMS - Управление транспортом,Системы безопасности и контроля автотранспорта,Системы управления автохозяйством (FMS),Спутниковая связь и навигация",2014
Автобусный парк (Великий Новгород),Великий Новгород,Skytracking Transport Security (STTS),"Интернет вещей Internet of Things (IoT),Системы безопасности и контроля автотранспорта",2018
Агроцентр-Юг,Краснодар,Alexrovich: Модуль Управление отделом продаж для 1С:Предприятие 8 (CRM Alexrovich),CRM,2022
Авас Групп,Иркутск,1С:Центр спутникового мониторинга ГЛОНАСС/GPS,"Логистическая информационная система,Системы безопасности и контроля автотранспорта,Системы управления автохозяйством (FMS),Спутниковая связь и навигация",2013
Дальзавод-Терминал,Владивосток,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2015
Автоделюкс,Оренбург,Syntellect Tessa,"BPM,СЭД",2021
Авто-Лидер-Центр,Екатеринбург,Альфа-Авто: Автосалон+Автосервис+Автозапчасти,"SaaS - Программное обеспечение как услуга,Учетные системы",2022
АДС Карго,Москва,Synerdocs,"СЭД,СЭД - Системы потокового распознавания",2019
Морское агентство Солар,Санкт-Петербург,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
ДорТехПроект+,Саратов,"PTV Visum,PTV Vissim","САПР,Системы видеоаналитики,ГИС - Геоинформационные системы",2021
Международный аэропорт Магнитогорск,Магнитогорск,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2016
ТКП (ранее Транспортная Клиринговая палата),Москва,Кибер Бэкап (ранее Acronis Защита Данных),ИБ - Резервное копирование и хранение данных,2024
Парк-2016,Екатеринбург,1С:Зарплата и управление персоналом 8,HRM,2016
Стройрент (Москва),Москва,Omnicomm Online,"SaaS - Программное обеспечение как услуга,Системы безопасности и контроля автотранспорта,Спутниковая связь и навигация",2017
Севэлектроавтотранс им. А.С.Круподёрова,Севастополь,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2022
РТК ТрансЛайн,Барнаул,Умная Логистика Транс,"Big Data,CRM,SCM,SaaS - Программное обеспечение как услуга,TMS - Управление транспортом,Системы безопасности и контроля автотранспорта",2016
Автолюкс,Москва,"1С:Бухгалтерия ПРОФ,1С:Транспортная логистика, экспедирование и управление автотранспортом Корп","SaaS - Программное обеспечение как услуга,Учетные системы,TMS - Управление транспортом,Логистическая информационная система,Системы безопасности и контроля автотранспорта",2016
БТГ Интернейшенл Спедишн (BTG Internationale Spedition),Москва,"1С:Транспортная логистика, экспедирование и управление автотранспортом Корп","TMS - Управление транспортом,Логистическая информационная система,Системы безопасности и контроля автотранспорта",2015
Башэнерготранс,Уфа,1С:Документооборот 8 КОРП,СЭД,2020
АВТЭК (Автотранспортная топливно-энергетическая компания),Москва,Montrans ГЛОНАСС-GPS Терминалы,Спутниковая связь и навигация,2021
Аэропорт Горно-Алтайск,Горно-Алтайск,"Дело (ЭОС),КС-Консалтинг: Мониторинг документов,Дело-Web",СЭД,2015
Базис-агро,Омск,ELMA BPM Suite,"BPM,SaaS - Программное обеспечение как услуга",2018
Логинпром (Логика-Инвестиции-Промышленность),Таганрог,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
Трест-Авто,Санкт-Петербург,Компас: Управление персоналом,HRM,2013
ЗСД (Западный скоростной диаметр),Санкт-Петербург,Syntellect Tessa,"BPM,СЭД",2019
Новая Авиация,Санкт-Петербург,Directum (СЭД/ECM-система),СЭД,2015
Топкран,Москва,Montrans ГЛОНАСС-GPS Терминалы,Спутниковая связь и навигация,2019
ЦУГА РусАэро (RusAero),Москва,Comindware Platform (ранее Comindware Business Application Platform),"BPM,CRM,SaaS - Программное обеспечение как услуга,СЭД",2022
Мордовавтодор,Саранск,1С:Бухгалтерия КОРП,"SaaS - Программное обеспечение как услуга,Учетные системы",2016
Трансрапид,Москва,1С:Бухгалтерия ПРОФ,"SaaS - Программное обеспечение как услуга,Учетные системы",2015
Фрост,Тольятти,ELMA BPM Suite,"BPM,SaaS - Программное обеспечение как услуга",2019
Красноярскгеоресурс,Екатеринбург,1С:Комплексная автоматизация 8,ERP,2015
Тиропанефтранс,Дзержинск,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2015
СКППК (Северо-Кавказская пригородная пассажирская компания),Ростов-на-Дону,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2018
Порт Тольятти,Тольятти,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
ППЗапад,Москва,ТЕЗИС Система управления документами и задачами,СЭД,2021
НПО ХС Машиностроение,Москва,"ELMA BPM Suite,ELMA ECM+","BPM,SaaS - Программное обеспечение как услуга,СЭД",2020
Владимирпассажиртранс,Владимир,Проекты VPN,VPN - Виртуальные частные сети,2016
Аэропорт Победилово,Киров,Zamar: Мобильный аэропорт,Системы управления аэропортами (аэрологистика),2015
АПК Вектор (Авиационно-Промышленная Компания Вектор),Москва,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2020
Интермобилити.Ева,Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2022
Трансмедавиа,Москва,1С:Зарплата и управление персоналом 8,HRM,2016
Локомотивтранссервис,Москва,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2019
Мурманскавтотранс,Мурманск,Fort ГЛОНАСС терминал,Спутниковая связь и навигация,2013
Желдорсервис,Рязань,Электронный архив Этлас,СЭД,2024
Фри Лайнс Компани,Москва,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2019
ТЗК-Архангельск,Архангельск,"Docsvision (СЭД/ECM-система),Docsvision СЭД/ECM и BPM","СЭД,BPM",2021
Темп авто дон,Шахты,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2021
Стройавтоматика,Долгопрудный,1С:Бухгалтерия ПРОФ,"SaaS - Программное обеспечение как услуга,Учетные системы",2015
Техно Юнион,Москва,Creatio (ранее bpm’online),"BPM,CRM,SaaS - Программное обеспечение как услуга",2016
СТГ Логистик,Москва,Syntellect Tessa,"BPM,СЭД",2024
Спецтранс,Астрахань,Навигатор-С,"Системы безопасности и контроля автотранспорта,Спутниковая связь и навигация",2013
АверСтрой,Санкт-Петербург,"Google Workspace (ранее G Suite),Google Meet (ранее Hangouts Meet),Google Docs","SaaS - Программное обеспечение как услуга,Офисные приложения,Видеоконференцсвязь",2021
Автодом (av34),Волжский,EME.WMS,WMS,2024
Бизнес Путь Групп,Краснодар,"ELMA BPM Suite,ELMA365 ECM","BPM,SaaS - Программное обеспечение как услуга,СЭД",2021
БГЛЦ Групп,Московская область,"1С:Бухгалтерия КОРП,1С:Зарплата и управление персоналом 8","SaaS - Программное обеспечение как услуга,Учетные системы,HRM",2016
Автошинторг (Автошина38),Иркутск,Alexrovich: Модуль Управление отделом продаж для 1С:Предприятие 8 (CRM Alexrovich),CRM,2020
Аэропорт Абакан,Абакан,"Дело (ЭОС),КС-Консалтинг: Мониторинг документов",СЭД,2020
Крансервис,Астрахань,ТЕЗИС Система управления документами и задачами,СЭД,2022
ЧелИндЛизинг,Челябинск,1С:Бухгалтерия,Учетные системы,2019
ТК Бизон,Южно-Сахалинск,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2024
ФПК Трансагентство,Москва,1С:Центр спутникового мониторинга ГЛОНАСС/GPS,"Логистическая информационная система,Системы безопасности и контроля автотранспорта,Системы управления автохозяйством (FMS),Спутниковая связь и навигация",2013
Конекрейнс Демаг Рус,Санкт-Петербург,"Docsvision СЭД/ECM и BPM,Docsvision (СЭД/ECM-система),Docsvision: Кадровый электронный документооборот (КЭДО)","BPM,СЭД,HRM",2021
Уралстар,Златоуст,"1С:Транспортная логистика, экспедирование и управление автотранспортом Корп","TMS - Управление транспортом,Логистическая информационная система,Системы безопасности и контроля автотранспорта",2016
Картель Авто,Кемерово,"ELMA BPM Suite,ELMA ECM+","BPM,SaaS - Программное обеспечение как услуга,СЭД",2020
РусАвто (завод фургонов СпецМобиль),Москва,1С:Предприятие 8.0,ERP,2016
Ред Холт (redholt),Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2024
СберАвтопарк,Москва,Creatio (ранее bpm’online),"BPM,CRM,SaaS - Программное обеспечение как услуга",2020
Пегас Туристик (Pegas Touristik),Москва,РекФэйсис: Id-Time,Учет рабочего времени,2021
Пегас Туристик (Pegas Touristik),Москва,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2013
Крошка Картошка,Москва,1С:Зарплата и управление персоналом 8,HRM,2013
Крошка Картошка,Москва,1С:Бухгалтерия,Учетные системы,2013
Крошка Картошка,Москва,1С:Управление торговлей 8,Системы автоматизации торговли,2013
КЦО СИБУР-Юг,Анапа,"Polycom RealPresence Group,AMX Enova,AMX Enzo","Видеоконференцсвязь,Аудиовизуальные системы",2016
КЦО СИБУР-Юг,Анапа,"Cisco Identity Services Engine (ISE),Проекты ВКС (видеоконференцсвязь),Cisco UCS Unified Computing System (Cisco UCCX)","ИБ - Аутентификация,Системы управления производительностью сетевых приложений,Видеоконференцсвязь,Виртуализация,Центры обработки данных - технологии для ЦОД",2015
Континент Экспресс (Continent Express),Москва,IBS DataFort: ЦОД виртуального облака в Останкино,"IaaS - Инфраструктура как услуга,Виртуализация,ЦОД",2023
Континент Экспресс (Continent Express),Москва,Oracle Siebel CRM,"CRM,CRM - Системы лояльности",2019
Нева Тревел,Санкт-Петербург,Проекты ИТ-аутсорсинга,ИТ-аутсорсинг,2024
Нева Тревел,Санкт-Петербург,PIX BI,BI,2024
"Измайлово, (гостиничный комплекс Гамма-Дельта)",Москва,Depo Cloud,IaaS - Инфраструктура как услуга,2013
Каравелла (ресторан),Дубна,1С-Рарус:Управление рестораном,Учетные системы,2013
Наоми,Москва,1С:Розница,"Системы автоматизации торговли,Учетные системы",2015
Организация питания на вокзалах,Москва,"1С:Документооборот ПРОФ,1Спарк Риски",СЭД,2017
Евроконтакт Плюс,Москва,Synerdocs,"СЭД,СЭД - Системы потокового распознавания",2018
ГлавФудГрупп,Москва,1С-Рарус:Управление рестораном,Учетные системы,2014
Вип Корпорейт Тревел (VIP Corporate Travel),Москва,Synerdocs,"СЭД,СЭД - Системы потокового распознавания",2018
"Петр I, отель",Москва,Проекты СКС и беспроводной сетевой инфраструктуры,СКС,2014
Кузина (Kuzina),Новосибирск,Okdesk Система учета и регистрации заявок для малых и средних сервисных компаний,"CRM,ITSM - Системы управления IT-службой,SaaS - Программное обеспечение как услуга",2020
Изумруд (отель),Екатеринбург,Edelweiss/Medallion (Эдельвейс),ERP,2013
Лайт Бриз,Сочи,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2021
Урал (гостиничный комплекс),Пермь,Проекты СКС и беспроводной сетевой инфраструктуры,СКС,2014
Дримфудс (DreamFoods),Москва,BioSmart PV‑WTC Терминал,ИБ - Биометрическая идентификация,2020
"Воткинский завод, ГП",Воткинск,Парус-Предприятие,ERP,2015
"Воткинский завод, ГП",Воткинск,ELMA BPM Suite,"BPM,SaaS - Программное обеспечение как услуга",2014
Юридическая компания Легис (Ligis),Москва,Syntellect Tessa Мобильное согласование,"BPM,Офисные приложения,СЭД,СЭД - Системы потокового распознавания",2021
Юридическая компания Легис (Ligis),Москва,"Syntellect Tessa,Syntellect Tessa Графический визуализатор процессов,Syntellect Tessa Инфографика в отчетах (диаграммы)","BPM,СЭД,Офисные приложения,СЭД - Системы потокового распознавания",2021
"Русское поле, Самара",Самара,"ELMA BPM Suite,ELMA365 ECM","BPM,SaaS - Программное обеспечение как услуга,СЭД",2021
Альта Виа,Москва,ASoft CRM,CRM,2013
ТЛС-ПРАВО,Москва,Mind ВКС,Видеоконференцсвязь,2017
"Лемчик, Крупский и Партнеры",Москва,Проекты ИТ-аутсорсинга,ИТ-аутсорсинг,2021
ЦФЮР (Startum),Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2022
Алюмни Партнерс (Алюминий партнерс),Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2023
Интерсильверлайн (Аргента),Кольчугино,Alexrovich: Модуль Управление отделом продаж для 1С:Предприятие 8 (CRM Alexrovich),CRM,2023
Золотая Русь,Комсомольск-на-Амуре,Powercom VGD Vanguard-серия,ИБП - Источники бесперебойного питания,2018
"Сенат (Senat), сеть ювелирных салонов",Москва,Analytic Workspace BI-платформа,"BI,SaaS - Программное обеспечение как услуга",2024
"Сенат (Senat), сеть ювелирных салонов",Москва,"1С:Комплексная автоматизация 8,БИТ.Адаптер,БИТ.Управление маркетплейсами","ERP,СОА,BPM",2023
Золотой Телец,Барнаул,1С:CRM. Модуль для 1С:ERP и 1С:КА2,CRM,2022
Терем,Москва,Datareon Platform,"Data Quality - Качество данных,MDM - Master Data Management - Управление основными мастер-данными,СОА",2023
Терем,Москва,"Axelot SCAP (Supply Chain Advanced Planning),Axelot: TMS Управление транспортом и перевозками","BPM,SaaS - Программное обеспечение как услуга,TMS - Управление транспортом",2023
Терем,Москва,Forecast NOW Программа для прогнозирования спроса и управления товарными запасами,"SCM,SRM - Управление взаимоотношениями с поставщиками",2019
Терем,Москва,InStock WMS (IsWMS),WMS,2019
ТСАХ (Тверьспецавтохозяйство),Тверь,ТЕЗИС Система управления документами и задачами,СЭД,2019
Город (УК Город),Норильск,ТЕЗИС Система управления документами и задачами,СЭД,2021
Город (УК Город),Норильск,Kaspersky Total Security,"ИБ - Антивирусы,ИБ - Антиспам,ИБ - Межсетевые экраны,ИБ - Резервное копирование и хранение данных,ИБ - Средства шифрования",2015
Волгоградгоргаз,Волгоград,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2019
Волгоградгоргаз,Волгоград,Queue Neuroniq Система управления очередью,СУО - Системы управления очередью,2018
Воронеж-Аква,Воронеж,1С:ERP+PM Управление проектной организацией,"ERP,Системы управления проектами",2018
Воронеж-Аква,Воронеж,1С:Документооборот 8 КОРП,СЭД,2017
Водако,Москва,Advanta (Адванта) - система управления проектами,"SaaS - Программное обеспечение как услуга,Системы управления проектами",2022
Водако,Москва,Проекты ИТ-аутсорсинга,ИТ-аутсорсинг,2013
МосводоканалНИИпроект,Москва,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2021
ТЭКО - Сервис,Тамбов,Mind ВКС,Видеоконференцсвязь,2014
Русбелт (RusBelt),Москва,EME.WMS,WMS,2022
Русбелт (RusBelt),Москва,1С:Зарплата и управление персоналом 8,HRM,2015
Аэросити-2000,Москва,"Союз 317 Модуль Логистика,Союз 317 Модуль Производство,Союз 317 Модуль Подготовка производства","TMS - Управление транспортом,Логистическая информационная система,Учет рабочего времени,Учетные системы",2022
Аэросити-2000,Москва,"ELMA BPM Suite,ELMA ECM+","BPM,SaaS - Программное обеспечение как услуга,СЭД",2016
ИВЦ ЖКХ и ТЭК (Волгоград),Волгоград,Комплексные проекты видеонаблюдения,Системы видеонаблюдения,2018
ИВЦ ЖКХ и ТЭК (Волгоград),Волгоград,Программный комплекс Стек,"IP-телефония,Биллинговые системы,Корпоративные порталы,Учетные системы",2014
"ЦЭБ, Центр экологической безопасности Белгородской области",Белгород,"Большая Тройка Управление отходами ПАК КАСУ,Проекты на базе технологий интернета вещей (IoT)","BPM,Логистическая информационная система,Интернет вещей Internet of Things (IoT)",2020
"ЦЭБ, Центр экологической безопасности Белгородской области",Белгород,Большая Тройка: АСУ Управление отходами,"Big Data,BPM,OLAP,TMS - Управление транспортом,Интернет вещей Internet of Things (IoT),Системы управления автохозяйством (FMS),Спутниковая связь и навигация",2018
Водоочистка,Архангельск,ВидеоМост (VideoMost) ВКС,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2022
Водоочистка,Архангельск,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2020
"Теплоэнерго, Пермь",Пермь,Большая Тройка: АСУ Управление отходами,"Big Data,BPM,OLAP,TMS - Управление транспортом,Интернет вещей Internet of Things (IoT),Системы управления автохозяйством (FMS),Спутниковая связь и навигация",2021
"Теплоэнерго, Пермь",Пермь,1С:Документооборот государственного учреждения,СЭД,2020
АкваЛайн,Вологда,"ELMA BPM Suite,ELMA ECM+,ELMA CRM+","BPM,SaaS - Программное обеспечение как услуга,СЭД,CRM",2019
АкваЛайн,Вологда,ELMA Проекты+,Системы управления проектами,2018
Деликатный переезд,Москва,Creatio (ранее bpm’online),"BPM,CRM,SaaS - Программное обеспечение как услуга",2018
Гармония (салон красоты),Нижний Новгород,БИТ:Красота 8,Учетные системы,2013
Гармония (салон красоты),Нижний Новгород,1С:Бухгалтерия,Учетные системы,2013
НОКК (Нижегородская областная коммунальная компания),Нижний Новгород,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2016
Новая Ижора,Санкт-Петербург,"ELMA BPM Suite,ELMA ECM+","BPM,SaaS - Программное обеспечение как услуга,СЭД",2015
Империя кадров (клининг),Великий Новгород,Microsoft 365 (ранее Office 365),"SaaS - Программное обеспечение как услуга,Офисные приложения",2015
Сача,Москва,CorpSoft24: Виртуальный сервер,IaaS - Инфраструктура как услуга,2015
Фермо Мобайл,Уфа,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2018
Экоклининг,Москва,1С:ERP Управление предприятием 2,"ERP,SaaS - Программное обеспечение как услуга",2021
Экопром-Липецк,Липецк,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2022
Аргон 19,Ижевск,"ELMA BPM Suite,ELMA ECM+,ELMA CRM+","BPM,SaaS - Программное обеспечение как услуга,СЭД,CRM",2020
Автокласс центр,Тула,Альфа-Авто: Автосалон+Автосервис+Автозапчасти,"SaaS - Программное обеспечение как услуга,Учетные системы",2015
Доверительное управление многоквартирным домом,Великий Новгород,Ростелеком: Умный дом Видеонаблюдение,"SaaS - Программное обеспечение как услуга,Интернет вещей Internet of Things (IoT),Системы видеонаблюдения,Системы видеоаналитики",2021
Дельта Сервис (Находка),Находка,Creatio (ранее bpm’online),"BPM,CRM,SaaS - Программное обеспечение как услуга",2020
Коммунальщик (Карасук),Карасук,Навигатор-С,"Системы безопасности и контроля автотранспорта,Спутниковая связь и навигация",2013
Камчатский водоканал,Петропавловск-Камчатский,ТЕЗИС Система управления документами и задачами,СЭД,2017
Кубаньводкомплекс,Краснодар,МТС: Цифровой водоканал,"Big Data,Интернет вещей Internet of Things (IoT)",2022
Оренбурглифт,Оренбург,"Услуги телефонии и связи,Проекты VPN",VPN - Виртуальные частные сети,2017
Интес,Москва,1С:Комплексная автоматизация 8,ERP,2018
СамРЭК-Эксплуатация,Самара,ТЕЗИС Система управления документами и задачами,СЭД,2016
Сим Груп,Московская область,Omnicomm Online,"SaaS - Программное обеспечение как услуга,Системы безопасности и контроля автотранспорта,Спутниковая связь и навигация",2018
Проект 1,Санкт-Петербург,"ELMA BPM Suite,ELMA CRM+,ELMA Проекты+","BPM,SaaS - Программное обеспечение как услуга,CRM,Системы управления проектами",2017
Чистый Сервис,Москва,TrueConf Server,"SaaS - Программное обеспечение как услуга,Видеоконференцсвязь",2019
Чайковский Водоканал,Чайковский,Directum RX,"BPM,HRM,SaaS - Программное обеспечение как услуга,СЭД",2021
Экотек (Экологические технологии),Новокузнецк,1С:Документооборот 8 КОРП,СЭД,2020
Балтийский Дом,Санкт-Петербург,Cloud4Y IaaS,IaaS - Инфраструктура как услуга,2020
Альфа-Интеграция,Москва,Creatio (ранее bpm’online),"BPM,CRM,SaaS - Программное обеспечение как услуга",2021
Вологдагорводоканал,Вологда,Directum (СЭД/ECM-система),СЭД,2013
